name,measure,rarefied,value
CHOMP-313,Richness,Rarefied,10.603627593861525
CHOMP-313,Shannon,Rarefied,1.2653297454660553
CHOMP-313,Faith PD,Rarefied,2.5789506011641476
CHOMP-314,Richness,Raw,10
CHOMP-314,Shannon,Raw,1.8657923675146648
CHOMP-314,Faith PD,Raw,2.1711401180023904
CHOMP-314,Richness,Rarefied,9.820960123111512
CHOMP-314,Shannon,Rarefied,1.886124450583585
CHOMP-314,Faith PD,Rarefied,2.1711401180023904
CHOMP-315,Richness,Raw,4
CHOMP-315,Shannon,Raw,0.6506661896228623
CHOMP-315,Faith PD,Raw,1.2460467353601383
CHOMP-315,Richness,Rarefied,3.6965081178116472
CHOMP-315,Shannon,Rarefied,0.648453163795675
CHOMP-315,Faith PD,Rarefied,1.2460467353601383
CHOMP-316,Richness,Raw,13
CHOMP-316,Shannon,Raw,2.047338358748707
CHOMP-316,Faith PD,Raw,3.2396324550259217
CHOMP-316,Richness,Rarefied,12.508330801501709
CHOMP-316,Shannon,Rarefied,2.013316877469583
CHOMP-316,Faith PD,Rarefied,2.993302542928957
CHOMP-317,Richness,Raw,22
CHOMP-317,Shannon,Raw,1.6657149564855889
CHOMP-317,Faith PD,Raw,4.548322840737386
CHOMP-317,Richness,Rarefied,18.405343939500018
CHOMP-317,Shannon,Rarefied,1.674571150587822
CHOMP-317,Faith PD,Rarefied,4.243391323646239
CHOMP-318,Richness,Raw,20
CHOMP-318,Shannon,Raw,2.109127341866201
CHOMP-318,Faith PD,Raw,4.027035260185464
CHOMP-318,Richness,Rarefied,18.352153673316767
CHOMP-318,Shannon,Rarefied,2.0507086582396057
CHOMP-318,Faith PD,Rarefied,3.4808456233100156
CHOMP-319,Richness,Raw,7
CHOMP-319,Shannon,Raw,1.2981033331929832
CHOMP-319,Faith PD,Raw,1.7216846838121245
CHOMP-319,Richness,Rarefied,6.999995833031685
CHOMP-319,Shannon,Rarefied,1.3502965467455357
CHOMP-319,Faith PD,Rarefied,1.7216846838121245
CHOMP-320,Richness,Raw,8
CHOMP-320,Shannon,Raw,0.9728559815913017
CHOMP-320,Faith PD,Raw,2.0228846560943845
CHOMP-320,Richness,Rarefied,6.410412301381973
CHOMP-320,Shannon,Rarefied,0.9907823534745335
CHOMP-320,Faith PD,Rarefied,1.666227343910732
CHOMP-321,Richness,Raw,20
CHOMP-321,Shannon,Raw,1.883125403719085
CHOMP-321,Faith PD,Raw,4.824463382992333
CHOMP-321,Richness,Rarefied,19.05438495010004
CHOMP-321,Shannon,Rarefied,1.8378805108097278
CHOMP-321,Faith PD,Rarefied,4.440652612020481
CHOMP-322,Richness,Raw,10
CHOMP-322,Shannon,Raw,0.39858733414728154
CHOMP-322,Faith PD,Raw,2.291115732117574
CHOMP-322,Richness,Rarefied,7.05152697238085
CHOMP-322,Shannon,Rarefied,0.41513380677945616
CHOMP-322,Faith PD,Rarefied,1.7380707785950933
CHOMP-323,Richness,Raw,7
CHOMP-323,Shannon,Raw,1.0227365114804554
CHOMP-323,Faith PD,Raw,2.051345435598046
CHOMP-323,Richness,Rarefied,6.990100913456644
CHOMP-323,Shannon,Rarefied,0.9997552485482697
CHOMP-323,Faith PD,Rarefied,2.051345435598046
CHOMP-324,Richness,Raw,9
CHOMP-324,Shannon,Raw,0.17952027215039565
CHOMP-324,Faith PD,Raw,2.9663554056583257
CHOMP-324,Richness,Rarefied,6.840579125545351
CHOMP-324,Shannon,Rarefied,0.16081908649061
CHOMP-324,Faith PD,Rarefied,2.15187762985951
CHOMP-325,Richness,Raw,12
CHOMP-325,Shannon,Raw,1.634489889652887
CHOMP-325,Faith PD,Raw,2.9367381626663422
CHOMP-325,Richness,Rarefied,11.997586726728109
CHOMP-325,Shannon,Rarefied,1.6193588550192075
CHOMP-325,Faith PD,Rarefied,2.9367381626663422
CHOMP-326,Richness,Raw,14
CHOMP-326,Shannon,Raw,1.4461251153041688
CHOMP-326,Faith PD,Raw,3.2641262042936066
CHOMP-326,Richness,Rarefied,13.952585258813778
CHOMP-326,Shannon,Rarefied,1.4740691068554495
CHOMP-326,Faith PD,Rarefied,3.2641262042936066
CHOMP-327,Richness,Raw,6
CHOMP-327,Shannon,Raw,0.8525907670125215
CHOMP-327,Faith PD,Raw,1.6344571741348812
CHOMP-327,Richness,Rarefied,5.970655832995988
CHOMP-327,Shannon,Rarefied,0.8008416317052253
CHOMP-327,Faith PD,Rarefied,1.6344571741348812
CHOMP-328,Richness,Raw,14
CHOMP-328,Shannon,Raw,1.1877540314401125
CHOMP-328,Faith PD,Raw,2.967544733826556
CHOMP-328,Richness,Rarefied,13.200394996876938
CHOMP-328,Shannon,Rarefied,1.1907355109220041
CHOMP-328,Faith PD,Rarefied,2.9675447138265563
CHOMP-329,Richness,Raw,21
CHOMP-329,Shannon,Raw,1.653169293935663
CHOMP-329,Faith PD,Raw,5.324190185185488
CHOMP-329,Richness,Rarefied,16.688855781600076
CHOMP-329,Shannon,Rarefied,1.5925263360890023
CHOMP-329,Faith PD,Rarefied,4.121207431204801
CHOMP-330,Richness,Raw,18
CHOMP-330,Shannon,Raw,2.115220169689893
CHOMP-330,Faith PD,Raw,3.7459233559664185
CHOMP-330,Richness,Rarefied,16.889549820164603
CHOMP-330,Shannon,Rarefied,2.098577291380755
CHOMP-330,Faith PD,Rarefied,3.49141666536615
CHOMP-331,Richness,Raw,13
CHOMP-331,Shannon,Raw,1.7411164052109724
CHOMP-331,Faith PD,Raw,2.5909681613290214
CHOMP-331,Richness,Rarefied,12.543291225784104
CHOMP-331,Shannon,Rarefied,1.7531559044024383
CHOMP-331,Faith PD,Rarefied,2.5909681613290214
CHOMP-332,Richness,Raw,9
CHOMP-332,Shannon,Raw,0.19438592742634936
CHOMP-332,Faith PD,Raw,2.563421480961037
CHOMP-332,Richness,Rarefied,4.688571414832975
CHOMP-332,Shannon,Rarefied,0.19146431113884738
CHOMP-332,Faith PD,Rarefied,1.594872057084661
CHOMP-333,Richness,Raw,21
CHOMP-333,Shannon,Raw,2.182702491012557
CHOMP-333,Faith PD,Raw,5.292854408196282
CHOMP-333,Richness,Rarefied,19.940604731247507
CHOMP-333,Shannon,Rarefied,2.191289363724581
CHOMP-333,Faith PD,Rarefied,5.154494565299798
CHOMP-334,Richness,Raw,25
CHOMP-334,Shannon,Raw,1.9108104894049482
CHOMP-334,Faith PD,Raw,4.913861429648008
CHOMP-334,Richness,Rarefied,19.301680801687127
CHOMP-334,Shannon,Rarefied,1.8997370299068717
CHOMP-334,Faith PD,Rarefied,4.099497039212434
CHOMP-335,Richness,Raw,12
CHOMP-335,Shannon,Raw,1.5460375004640723
CHOMP-335,Faith PD,Raw,2.592388624114903
CHOMP-335,Richness,Rarefied,11.74411171240234
CHOMP-335,Shannon,Rarefied,1.4903024604236077
CHOMP-335,Faith PD,Rarefied,2.592388624114903
CHOMP-336,Richness,Raw,9
CHOMP-336,Shannon,Raw,0.4966664391023493
CHOMP-336,Faith PD,Raw,2.7691629099854183
CHOMP-336,Richness,Rarefied,7.887908018719082
CHOMP-336,Shannon,Rarefied,0.48553019616906506
CHOMP-336,Faith PD,Rarefied,2.7691629099854183
CHOMP-337,Richness,Raw,9
CHOMP-337,Shannon,Raw,1.0627977257062842
CHOMP-337,Faith PD,Raw,2.865891439357529
CHOMP-337,Richness,Rarefied,7.10949377481639
CHOMP-337,Shannon,Rarefied,1.0697699505647815
CHOMP-337,Faith PD,Rarefied,2.6046194315128
CHOMP-338,Richness,Raw,7
CHOMP-338,Shannon,Raw,0.8728216505285733
CHOMP-338,Faith PD,Raw,2.189449381040195
CHOMP-338,Richness,Rarefied,6.768293503482467
CHOMP-338,Shannon,Rarefied,0.8476161572644215
CHOMP-338,Faith PD,Rarefied,2.189449381040195
CHOMP-339,Richness,Raw,13
CHOMP-339,Shannon,Raw,1.9979874497145356
CHOMP-339,Faith PD,Raw,3.8329499383769274
CHOMP-339,Richness,Rarefied,12.902988726373742
CHOMP-339,Shannon,Rarefied,1.974773824333145
CHOMP-339,Faith PD,Rarefied,3.8329499383769274
CHOMP-340,Richness,Raw,15
CHOMP-340,Shannon,Raw,1.8293552721524453
CHOMP-340,Faith PD,Raw,4.513525347020057
CHOMP-340,Richness,Rarefied,13.731817600237225
CHOMP-340,Shannon,Rarefied,1.8760670881389858
CHOMP-340,Faith PD,Rarefied,4.431587870026265
CHOMP-341,Richness,Raw,27
CHOMP-341,Shannon,Raw,1.6763920653401552
CHOMP-341,Faith PD,Raw,4.580487481011445
CHOMP-341,Richness,Rarefied,20.775043555833577
CHOMP-341,Shannon,Rarefied,1.6583810930421599
CHOMP-341,Faith PD,Rarefied,3.761565597432803
CHOMP-342,Richness,Raw,14
CHOMP-342,Shannon,Raw,1.6296683259524127
CHOMP-342,Faith PD,Raw,3.449872413745192
CHOMP-342,Richness,Rarefied,12.353768636179744
CHOMP-342,Shannon,Rarefied,1.6506719029418297
CHOMP-342,Faith PD,Rarefied,2.9027944063263096
CHOMP-343,Richness,Raw,13
CHOMP-343,Shannon,Raw,1.1175054589705813
CHOMP-343,Faith PD,Raw,2.834756987791759
CHOMP-343,Richness,Rarefied,10.081801076871512
CHOMP-343,Shannon,Rarefied,1.1183460931691998
CHOMP-343,Faith PD,Rarefied,2.6957832249221383
CHOMP-344,Richness,Raw,10
CHOMP-344,Shannon,Raw,1.1684191391308456
CHOMP-344,Faith PD,Raw,2.911308849734361
CHOMP-344,Richness,Rarefied,9.99995267405239
CHOMP-344,Shannon,Rarefied,1.1168812133108097
CHOMP-344,Faith PD,Rarefied,2.911308849734361
CHOMP-345,Richness,Raw,25
CHOMP-345,Shannon,Raw,2.1253209739354704
CHOMP-345,Faith PD,Raw,4.030214137407776
CHOMP-345,Richness,Rarefied,21.602916876667248
CHOMP-345,Shannon,Rarefied,2.0937177025568108
CHOMP-345,Faith PD,Rarefied,3.9195442308489827
CHOMP-346,Richness,Raw,11
CHOMP-346,Shannon,Raw,1.4616542854683092
CHOMP-346,Faith PD,Raw,2.8847644524546405
CHOMP-346,Richness,Rarefied,9.72323539884687
CHOMP-346,Shannon,Rarefied,1.4553663927908278
CHOMP-346,Faith PD,Rarefied,2.5664717332752423
CHOMP-347,Richness,Raw,12
CHOMP-347,Shannon,Raw,0.41254866855116396
CHOMP-347,Faith PD,Raw,3.2746425157682393
CHOMP-347,Richness,Rarefied,11.124323531627676
CHOMP-347,Shannon,Rarefied,0.4046982720737641
CHOMP-347,Faith PD,Rarefied,3.099214355216387
CHOMP-348,Richness,Raw,3
CHOMP-348,Shannon,Raw,0.6522143107936135
CHOMP-348,Faith PD,Raw,0.9701214692512516
CHOMP-348,Richness,Rarefied,NA
CHOMP-348,Shannon,Rarefied,NA
CHOMP-348,Faith PD,Rarefied,NA
CHOMP-349,Richness,Raw,4
CHOMP-349,Shannon,Raw,0.3968458333347702
CHOMP-349,Faith PD,Raw,0.973841518475291
CHOMP-349,Richness,Rarefied,3.9999999999956914
CHOMP-349,Shannon,Rarefied,0.3978498453342103
CHOMP-349,Faith PD,Rarefied,0.973841518475291
CHOMP-350,Richness,Raw,7
CHOMP-350,Shannon,Raw,0.8030851209749947
CHOMP-350,Faith PD,Raw,2.194437134211494
CHOMP-350,Richness,Rarefied,6.865632552115322
CHOMP-350,Shannon,Rarefied,0.8052727531548831
CHOMP-350,Faith PD,Rarefied,2.194437134211494
CHOMP-351,Richness,Raw,5
CHOMP-351,Shannon,Raw,1.1581318634957318
CHOMP-351,Faith PD,Raw,1.3121452994603737
CHOMP-351,Richness,Rarefied,5
CHOMP-351,Shannon,Rarefied,1.0999097197269228
CHOMP-351,Faith PD,Rarefied,1.3121452994603737
CHOMP-352,Richness,Raw,8
CHOMP-352,Shannon,Raw,1.234481159387892
CHOMP-352,Faith PD,Raw,2.9321247684477854
CHOMP-352,Richness,Rarefied,7.9995963321808325
CHOMP-352,Shannon,Rarefied,1.2113806177193656
CHOMP-352,Faith PD,Rarefied,2.9321247684477854
CHOMP-353,Richness,Raw,19
CHOMP-353,Shannon,Raw,2.075417566235018
CHOMP-353,Faith PD,Raw,4.302389698209221
CHOMP-353,Richness,Rarefied,18.495141909761607
CHOMP-353,Shannon,Rarefied,2.0844141674729
CHOMP-353,Faith PD,Rarefied,4.220132458618944
CHOMP-354,Richness,Raw,12
CHOMP-354,Shannon,Raw,1.2138697371827307
CHOMP-354,Faith PD,Raw,3.0181263426855587
CHOMP-354,Richness,Rarefied,10.853456326808262
CHOMP-354,Shannon,Rarefied,1.2287692230618834
CHOMP-354,Faith PD,Rarefied,2.6006641008235896
CHOMP-355,Richness,Raw,17
CHOMP-355,Shannon,Raw,1.4372654503341533
CHOMP-355,Faith PD,Raw,4.078258221676144
CHOMP-355,Richness,Rarefied,16.52981611229419
CHOMP-355,Shannon,Rarefied,1.4018465893601595
CHOMP-355,Faith PD,Rarefied,4.078258221676144
CHOMP-356,Richness,Raw,11
CHOMP-356,Shannon,Raw,1.6326054471365998
CHOMP-356,Faith PD,Raw,2.6840367626229447
CHOMP-356,Richness,Rarefied,10.99997776299255
CHOMP-356,Shannon,Rarefied,1.5773769770827564
CHOMP-356,Faith PD,Rarefied,2.6840367626229447
CHOMP-357,Richness,Raw,12
CHOMP-357,Shannon,Raw,1.4358340390219437
CHOMP-357,Faith PD,Raw,3.7609686254023664
CHOMP-357,Richness,Rarefied,10.850844954855365
CHOMP-357,Shannon,Rarefied,1.3927641309687593
CHOMP-357,Faith PD,Rarefied,3.3435063835403978
CHOMP-358,Richness,Raw,20
CHOMP-358,Shannon,Raw,2.285647754721969
CHOMP-358,Faith PD,Raw,4.913919167314403
CHOMP-358,Richness,Rarefied,19.71590568067326
CHOMP-358,Shannon,Rarefied,2.248331839858956
CHOMP-358,Faith PD,Rarefied,4.913919167314403
CHOMP-359,Richness,Raw,11
CHOMP-359,Shannon,Raw,1.6600722791809523
CHOMP-359,Faith PD,Raw,2.667498186970426
CHOMP-359,Richness,Rarefied,10.880463794150554
CHOMP-359,Shannon,Rarefied,1.6602860957811745
CHOMP-359,Faith PD,Rarefied,2.667498186970426
CHOMP-360,Richness,Raw,19
CHOMP-360,Shannon,Raw,2.2377309494397197
CHOMP-360,Faith PD,Raw,4.570782873287635
CHOMP-360,Richness,Rarefied,18.628633803787675
CHOMP-360,Shannon,Rarefied,2.2233144549854225
CHOMP-360,Faith PD,Rarefied,4.541746865776936
CHOMP-361,Richness,Raw,11
CHOMP-361,Shannon,Raw,1.8660172240773665
CHOMP-361,Faith PD,Raw,3.2089198675870807
CHOMP-361,Richness,Rarefied,9.418989020870837
CHOMP-361,Shannon,Rarefied,1.8845694045515995
CHOMP-361,Faith PD,Rarefied,2.8378833460951314
CHOMP-362,Richness,Raw,10
CHOMP-362,Shannon,Raw,0.40171312874360965
CHOMP-362,Faith PD,Raw,2.819064779029887
CHOMP-362,Richness,Rarefied,9.089074371796578
CHOMP-362,Shannon,Rarefied,0.3404865665991609
CHOMP-362,Faith PD,Rarefied,2.572020440662861
CHOMP-363,Richness,Raw,15
CHOMP-363,Shannon,Raw,0.9455281983362457
CHOMP-363,Faith PD,Raw,3.67515359481655
CHOMP-363,Richness,Rarefied,14.115121676878172
CHOMP-363,Shannon,Rarefied,0.9734445066721307
CHOMP-363,Faith PD,Rarefied,3.371664829755847
CHOMP-364,Richness,Raw,5
CHOMP-364,Shannon,Raw,0.7811420850297248
CHOMP-364,Faith PD,Raw,1.2074585386574659
CHOMP-364,Richness,Rarefied,4.99999999980672
CHOMP-364,Shannon,Rarefied,0.7351841026637437
CHOMP-364,Faith PD,Rarefied,1.2074585386574659
CHOMP-365,Richness,Raw,19
CHOMP-365,Shannon,Raw,1.9193387300690659
CHOMP-365,Faith PD,Raw,5.483336044470577
CHOMP-365,Richness,Rarefied,17.41754314019896
CHOMP-365,Shannon,Rarefied,1.928108445192225
CHOMP-365,Faith PD,Rarefied,5.2265764492742814
CHOMP-366,Richness,Raw,9
CHOMP-366,Shannon,Raw,1.3434802143698803
CHOMP-366,Faith PD,Raw,2.7418476474647075
CHOMP-366,Richness,Rarefied,7.890023034756821
CHOMP-366,Shannon,Rarefied,1.3464117738524974
CHOMP-366,Faith PD,Rarefied,2.7418476374647076
CHOMP-367,Richness,Raw,11
CHOMP-367,Shannon,Raw,0.4584902274279393
CHOMP-367,Faith PD,Raw,2.6411536490710206
CHOMP-367,Richness,Rarefied,9.401372633255288
CHOMP-367,Shannon,Rarefied,0.49252236301632507
CHOMP-367,Faith PD,Rarefied,2.5409380694668897
CHOMP-368,Richness,Raw,11
CHOMP-368,Shannon,Raw,1.80085516261873
CHOMP-368,Faith PD,Raw,3.0033350421908613
CHOMP-368,Richness,Rarefied,10.999973741654383
CHOMP-368,Shannon,Rarefied,1.8486386319615533
CHOMP-368,Faith PD,Rarefied,3.0033350421908613
CHOMP-369,Richness,Raw,15
CHOMP-369,Shannon,Raw,1.3036596490955596
CHOMP-369,Faith PD,Raw,3.344033396683813
CHOMP-369,Richness,Rarefied,14.728801211277704
CHOMP-369,Shannon,Rarefied,1.27159182538089
CHOMP-369,Faith PD,Rarefied,3.344033396683813
CHOMP-370,Richness,Raw,16
CHOMP-370,Shannon,Raw,2.0530569534494036
CHOMP-370,Faith PD,Raw,3.5045213964847006
CHOMP-370,Richness,Rarefied,15.721103789168263
CHOMP-370,Shannon,Rarefied,2.0207067142031483
CHOMP-370,Faith PD,Rarefied,3.437826029100593
CHOMP-371,Richness,Raw,11
CHOMP-371,Shannon,Raw,1.6055029872779476
CHOMP-371,Faith PD,Raw,2.816506963971225
CHOMP-371,Richness,Rarefied,10.999551812920274
CHOMP-371,Shannon,Rarefied,1.6699109104254206
CHOMP-371,Faith PD,Rarefied,2.816506963971225
CHOMP-372,Richness,Raw,14
CHOMP-372,Shannon,Raw,1.6760551924154958
CHOMP-372,Faith PD,Raw,2.936486487614462
CHOMP-372,Richness,Rarefied,13.922948708535646
CHOMP-372,Shannon,Rarefied,1.6572032534801202
CHOMP-372,Faith PD,Rarefied,2.936486487614462
CHOMP-373,Richness,Raw,15
CHOMP-373,Shannon,Raw,0.3501785167989336
CHOMP-373,Faith PD,Raw,3.34959511106059
CHOMP-373,Richness,Rarefied,12.488842027829188
CHOMP-373,Shannon,Rarefied,0.3767720544543552
CHOMP-373,Faith PD,Rarefied,2.6226913684414717
CHOMP-374,Richness,Raw,11
CHOMP-374,Shannon,Raw,1.3164072392923365
CHOMP-374,Faith PD,Raw,2.263028975123122
CHOMP-374,Richness,Rarefied,10.905379351896821
CHOMP-374,Shannon,Rarefied,1.398331950326517
CHOMP-374,Faith PD,Rarefied,2.263028975123122
CHOMP-375,Richness,Raw,17
CHOMP-375,Shannon,Raw,1.9782864977899801
CHOMP-375,Faith PD,Raw,4.1881325259697615
CHOMP-375,Richness,Rarefied,16.997096057614534
CHOMP-375,Shannon,Rarefied,1.9264233112541416
CHOMP-375,Faith PD,Rarefied,4.1881325259697615
CHOMP-376,Richness,Raw,9
CHOMP-376,Shannon,Raw,1.134157901649106
CHOMP-376,Faith PD,Raw,2.662432466456874
CHOMP-376,Richness,Rarefied,8.883312211231157
CHOMP-376,Shannon,Rarefied,1.1312746996167242
CHOMP-376,Faith PD,Rarefied,2.662432466456874
CHOMP-377,Richness,Raw,14
CHOMP-377,Shannon,Raw,1.3480284962160574
CHOMP-377,Faith PD,Raw,3.5172923684413426
CHOMP-377,Richness,Rarefied,12.900978966870797
CHOMP-377,Shannon,Rarefied,1.3150569728252937
CHOMP-377,Faith PD,Rarefied,3.5172923684413426
CHOMP-378,Richness,Raw,11
CHOMP-378,Shannon,Raw,1.0027596883380892
CHOMP-378,Faith PD,Raw,3.209776917398762
CHOMP-378,Richness,Rarefied,9.43289947027622
CHOMP-378,Shannon,Rarefied,1.0042557553866507
CHOMP-378,Faith PD,Rarefied,2.838134941955839
CHOMP-379,Richness,Raw,13
CHOMP-379,Shannon,Raw,1.904119862539257
CHOMP-379,Faith PD,Raw,2.782699390749862
CHOMP-379,Richness,Rarefied,11.721572782755869
CHOMP-379,Shannon,Rarefied,1.9172197417071932
CHOMP-379,Faith PD,Rarefied,2.782699390749862
CHOMP-380,Richness,Raw,6
CHOMP-380,Shannon,Raw,1.4775193247717011
CHOMP-380,Faith PD,Raw,2.2251809606158197
CHOMP-380,Richness,Rarefied,5.999933586330277
CHOMP-380,Shannon,Rarefied,1.4623973136386978
CHOMP-380,Faith PD,Rarefied,2.2251809606158197
CHOMP-381,Richness,Raw,12
CHOMP-381,Shannon,Raw,1.8390868329899577
CHOMP-381,Faith PD,Raw,3.3431754887558953
CHOMP-381,Richness,Rarefied,11.796557830783447
CHOMP-381,Shannon,Rarefied,1.8577852721873371
CHOMP-381,Faith PD,Rarefied,3.3431754887558953
CHOMP-382,Richness,Raw,5
CHOMP-382,Shannon,Raw,0.735876551730708
CHOMP-382,Faith PD,Raw,1.7490917741040932
CHOMP-382,Richness,Rarefied,4.109747829801529
CHOMP-382,Shannon,Rarefied,0.7702103290988794
CHOMP-382,Faith PD,Rarefied,1.3316295322421245
CHOMP-383,Richness,Raw,16
CHOMP-383,Shannon,Raw,1.9231376265672873
CHOMP-383,Faith PD,Raw,3.41927907964022
CHOMP-383,Richness,Rarefied,15.11028975964328
CHOMP-383,Shannon,Rarefied,1.918604653562417
CHOMP-383,Faith PD,Rarefied,3.1960895963542706
CHOMP-384,Richness,Raw,19
CHOMP-384,Shannon,Raw,1.4762500156322689
CHOMP-384,Faith PD,Raw,4.670412804559536
CHOMP-384,Richness,Rarefied,18.297189579430952
CHOMP-384,Shannon,Rarefied,1.4316443033449384
CHOMP-384,Faith PD,Rarefied,4.539641492489587
CHOMP-385,Richness,Raw,13
CHOMP-385,Shannon,Raw,0.7108252257959076
CHOMP-385,Faith PD,Raw,3.591979024473029
CHOMP-385,Richness,Rarefied,11.595120583874323
CHOMP-385,Shannon,Rarefied,0.777670389246099
CHOMP-385,Faith PD,Rarefied,3.591979024473029
CHOMP-386,Richness,Raw,10
CHOMP-386,Shannon,Raw,1.7265999079139762
CHOMP-386,Faith PD,Raw,2.8027940536003295
CHOMP-386,Richness,Rarefied,9.91784422427014
CHOMP-386,Shannon,Rarefied,1.679007385125273
CHOMP-386,Faith PD,Rarefied,2.8027940536003295
CHOMP-387,Richness,Raw,17
CHOMP-387,Shannon,Raw,0.291271626018137
CHOMP-387,Faith PD,Raw,4.043370586731765
CHOMP-387,Richness,Rarefied,13.078081897768985
CHOMP-387,Shannon,Rarefied,0.2636286227985115
CHOMP-387,Faith PD,Rarefied,2.5817371279216497
DFC-1,Richness,Raw,14
DFC-1,Shannon,Raw,1.634174855373973
DFC-1,Faith PD,Raw,3.2433934726618037
DFC-1,Richness,Rarefied,13.662952185401947
DFC-1,Shannon,Rarefied,1.6558558069600497
DFC-1,Faith PD,Rarefied,3.2433934726618037
DFC-2,Richness,Raw,26
DFC-2,Shannon,Raw,2.1322681224197053
DFC-2,Faith PD,Raw,5.653539470220215
DFC-2,Richness,Rarefied,24.845803065716645
DFC-2,Shannon,Rarefied,2.0588184697055323
DFC-2,Faith PD,Rarefied,4.99529735390819
DFC-3,Richness,Raw,21
DFC-3,Shannon,Raw,0.9134180620336358
DFC-3,Faith PD,Raw,4.882725257240586
DFC-3,Richness,Rarefied,16.919199439291752
DFC-3,Shannon,Rarefied,0.9158619538946714
DFC-3,Faith PD,Rarefied,4.369539931323813
DFC-4,Richness,Raw,29
DFC-4,Shannon,Raw,1.7256854930070988
DFC-4,Faith PD,Raw,5.422742529305699
DFC-4,Richness,Rarefied,20.584441053703635
DFC-4,Shannon,Rarefied,1.6899619489493114
DFC-4,Faith PD,Rarefied,4.266793907735818
DFC-5,Richness,Raw,28
DFC-5,Shannon,Raw,1.740691135794928
DFC-5,Faith PD,Raw,5.934295522103216
DFC-5,Richness,Rarefied,21.907406374109367
DFC-5,Shannon,Rarefied,1.7203698445938267
DFC-5,Faith PD,Rarefied,4.9252195983676685
DFC-6,Richness,Raw,23
DFC-6,Shannon,Raw,1.1202107814844107
DFC-6,Faith PD,Raw,4.444089805754104
DFC-6,Richness,Rarefied,16.54058354924811
DFC-6,Shannon,Rarefied,1.1761991085755452
DFC-6,Faith PD,Rarefied,3.7685530722138045
DFC-7,Richness,Raw,25
DFC-7,Shannon,Raw,2.092116017274763
DFC-7,Faith PD,Raw,5.777872167426518
DFC-7,Richness,Rarefied,21.567697778805254
DFC-7,Shannon,Rarefied,2.042951168342917
DFC-7,Faith PD,Rarefied,5.489202004910688
DFC-8,Richness,Raw,29
DFC-8,Shannon,Raw,2.110213800520941
DFC-8,Faith PD,Raw,5.546083739386316
DFC-8,Richness,Rarefied,25.855422516264156
DFC-8,Shannon,Rarefied,2.0707795370138395
DFC-8,Faith PD,Rarefied,5.546083729386316
DFC-9,Richness,Raw,25
DFC-9,Shannon,Raw,1.3715524591494053
DFC-9,Faith PD,Raw,4.903342020711418
DFC-9,Richness,Rarefied,18.01143815485677
DFC-9,Shannon,Rarefied,1.343953339170091
DFC-9,Faith PD,Rarefied,3.837352906805917
DFC-10,Richness,Raw,21
DFC-10,Shannon,Raw,1.7281145663204385
DFC-10,Faith PD,Raw,5.167554776525183
DFC-10,Richness,Rarefied,18.631353370970825
DFC-10,Shannon,Rarefied,1.7071386681230052
DFC-10,Faith PD,Rarefied,4.093833232513106
DFC-11,Richness,Raw,23
DFC-11,Shannon,Raw,1.9223801370866502
DFC-11,Faith PD,Raw,4.70934164312241
DFC-11,Richness,Rarefied,20.859991391262966
DFC-11,Shannon,Rarefied,1.9932880399579989
DFC-11,Faith PD,Rarefied,4.265902069717363
DFC-12,Richness,Raw,29
DFC-12,Shannon,Raw,2.232614417458191
DFC-12,Faith PD,Raw,6.297053695367159
DFC-12,Richness,Rarefied,25.115945560378222
DFC-12,Shannon,Rarefied,2.2721167000766656
DFC-12,Faith PD,Rarefied,5.987933639199861
DFC-13,Richness,Raw,12
DFC-13,Shannon,Raw,1.193358609668306
DFC-13,Faith PD,Raw,2.8193426881248116
DFC-13,Richness,Rarefied,7.884009901934422
DFC-13,Shannon,Rarefied,1.1755656754379942
DFC-13,Faith PD,Rarefied,2.0012826150658087
DFC-14,Richness,Raw,18
DFC-14,Shannon,Raw,1.6154772843769318
DFC-14,Faith PD,Raw,4.454093019609405
DFC-14,Richness,Rarefied,17.254765218880326
DFC-14,Shannon,Rarefied,1.6690763226302192
DFC-14,Faith PD,Rarefied,4.454093019609405
DFC-15,Richness,Raw,28
DFC-15,Shannon,Raw,1.5418893915791057
DFC-15,Faith PD,Raw,5.964229685700598
DFC-15,Richness,Rarefied,21.615206426949076
DFC-15,Shannon,Rarefied,1.6199883084654254
DFC-15,Faith PD,Rarefied,5.7011882749224245
DFC-16,Richness,Raw,12
DFC-16,Shannon,Raw,0.7278932068940945
DFC-16,Faith PD,Raw,3.1147092937921927
DFC-16,Richness,Rarefied,10.651377134936027
DFC-16,Shannon,Rarefied,0.7254501582891156
DFC-16,Faith PD,Rarefied,3.1147092737921924
DFC-17,Richness,Raw,19
DFC-17,Shannon,Raw,1.5772941797225348
DFC-17,Faith PD,Raw,3.964340320930975
DFC-17,Richness,Rarefied,17.95455789507029
DFC-17,Shannon,Rarefied,1.5557061042793536
DFC-17,Faith PD,Rarefied,3.9048466038581324
DFC-18,Richness,Raw,17
DFC-18,Shannon,Raw,1.1225320909403482
DFC-18,Faith PD,Raw,3.8912742595185295
DFC-18,Richness,Rarefied,14.56758396511472
DFC-18,Shannon,Rarefied,1.1373565876631224
DFC-18,Faith PD,Rarefied,3.7672586485563935
DFC-19,Richness,Raw,13
DFC-19,Shannon,Raw,0.5866130937834366
DFC-19,Faith PD,Raw,2.8254476426932307
DFC-19,Richness,Rarefied,12.303561603766365
